Query,QueryPath,Custom,PCI DSS v3.2.1,OWASP Top 10 2013,FISMA 2014,NIST SP 800-53,OWASP Top 10 2017,OWASP Mobile Top 10 2016,OWASP Top 10 API,SrcFileName,Line,Column,NodeId,Name,DestFileName,DestLine,DestColumn,DestNodeId,DestName,Result State,Result Severity,Assigned To,Comment,Link,Result Status
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,38,1,item,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,68,15,17,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1114,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,38,1,item,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,108,15,17,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1115,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,38,1,item,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,111,15,17,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1116,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,38,1,item,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,113,36,17,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1117,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,38,1,item,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,127,24,19,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1118,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,38,1,item,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,212,41,22,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1119,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,38,1,item,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,214,48,23,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1120,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,38,1,item,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/UpdateUtil.java,59,15,17,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1121,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,38,1,item,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/UpdateUtil.java,62,15,17,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1122,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,38,1,item,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/UpdateUtil.java,64,15,17,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1123,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,38,1,item,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/UpdateUtil.java,88,17,21,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1124,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,38,1,item,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/UpdateUtil.java,90,17,22,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1125,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/deserial/XSSviaXMLDeserialization.java,50,32,1,FileOutputStream,spiracle-master/src/main/java/com/waratek/spiracle/deserial/XSSviaXMLDeserialization.java,58,22,9,close,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=953,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/deserial/XSSviaXMLDeserialization.java,51,30,1,XMLEncoder,spiracle-master/src/main/java/com/waratek/spiracle/deserial/XSSviaXMLDeserialization.java,58,22,6,close,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=954,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/deserial/XSSviaXMLDeserialization.java,63,31,1,FileInputStream,spiracle-master/src/main/java/com/waratek/spiracle/deserial/XSSviaXMLDeserialization.java,66,22,8,close,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=955,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/deserial/XSSviaXMLDeserialization.java,64,30,1,XMLDecoder,spiracle-master/src/main/java/com/waratek/spiracle/deserial/XSSviaXMLDeserialization.java,66,22,5,close,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=956,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/init/SpiracleInit.java,101,30,1,FileInputStream,spiracle-master/src/main/java/com/waratek/spiracle/init/SpiracleInit.java,105,24,3,propStream,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=957,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/network/ServerSocketServlet.java,72,10,1,ServerSocket,spiracle-master/src/main/java/com/waratek/spiracle/network/ServerSocketServlet.java,84,13,7,close,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=958,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/network/ServerSocketServlet.java,74,10,1,ServerSocket,spiracle-master/src/main/java/com/waratek/spiracle/network/ServerSocketServlet.java,84,13,8,close,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=959,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/network/ServerSocketThread.java,27,7,1,ServerSocket,spiracle-master/src/main/java/com/waratek/spiracle/network/ServerSocketThread.java,27,3,2,s,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=960,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/network/SocketServlet.java,86,8,1,Socket,spiracle-master/src/main/java/com/waratek/spiracle/network/SocketServlet.java,100,12,7,close,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=961,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet01.java,68,53,1,FileInputStream,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet01.java,68,29,2,fileInputStreamTarget,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=962,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet02.java,68,53,1,FileInputStream,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet02.java,68,29,2,fileInputStreamTarget,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=963,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet03.java,65,53,1,FileInputStream,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet03.java,65,29,2,fileInputStreamTarget,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=964,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet01.java,68,55,1,FileOutputStream,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet01.java,68,30,2,fileOutputStreamTarget,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=965,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet02.java,68,55,1,FileOutputStream,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet02.java,68,30,2,fileOutputStreamTarget,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=966,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet03.java,65,55,1,FileOutputStream,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet03.java,65,30,2,fileOutputStreamTarget,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=967,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet01.java,68,43,1,RandomAccessFile,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet01.java,71,34,4,length,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=968,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet02.java,68,43,1,RandomAccessFile,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet02.java,71,34,4,length,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=969,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet03.java,65,43,1,RandomAccessFile,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet03.java,68,34,4,length,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=970,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileExecServlet.java,79,42,1,getInputStream,spiracle-master/src/main/java/com/waratek/spiracle/file/FileExecServlet.java,79,21,2,in,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=971,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileResourceStreamServlet.java,54,57,1,getResourceAsStream,spiracle-master/src/main/java/com/waratek/spiracle/file/FileResourceStreamServlet.java,63,46,3,inStream,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=972,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileUrlServlet.java,75,28,1,getInputStream,spiracle-master/src/main/java/com/waratek/spiracle/file/FileUrlServlet.java,67,46,4,inStream,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=973,New
Improper Resource Shutdown or Release,Java\Cx\Java Low Visibility\Improper Resource Shutdown or Release Version:3,,,,,SC-5 Denial of Service Protection (P1),,,,spiracle-master/src/main/java/com/waratek/spiracle/init/SpiracleInit.java,103,61,1,getResourceAsStream,spiracle-master/src/main/java/com/waratek/spiracle/init/SpiracleInit.java,105,24,3,propStream,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=974,New
